timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,dia_sin,dia_cos,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2021-10-08,0.0,160.5,3.25,0.0,125.55102040816327,3.506122448979592,0.0,42.96938775510204,4.196938775510204,0.0,58.142857142857146,2.4693877551020407,-0.9937806700284985,0.11135519690480827,8.1,34.9,59.8,88.3
2021-10-09,0.0,159.1659505907626,3.0743823845327602,0.0,125.70408163265306,3.527551020408163,0.0,42.923469387755105,4.19234693877551,0.0,62.66326530612245,3.1137755102040816,-0.9917226741361016,0.1283983551465503,8.1,34.9,59.8,88.3
2021-10-10,0.0,159.9017185821697,3.182384532760473,0.0,124.7704081632653,3.408673469387755,0.0,42.91836734693877,4.191836734693878,0.0,66.41326530612245,3.683673469387755,-0.9893724130196829,0.14540367380368996,8.1,34.9,59.8,88.3
2021-10-11,0.0,160.80141074335324,3.279110146500271,0.0,127.04123711340206,3.7041237113402063,0.0,42.608247422680414,4.15979381443299,0.0,66.8298969072165,3.765979381443299,-0.9867305793119814,0.16236614133076377,8.1,34.9,59.8,88.3
2021-10-12,0.0,160.20833333333334,3.202083333333333,0.0,126.55208333333333,3.6437500000000003,0.0,43.572916666666664,4.314583333333334,0.0,66.48958333333333,3.6979166666666665,-0.9837979515735163,0.17928075881073555,8.1,34.9,59.8,88.3
2021-10-13,0.0,160.23958333333334,3.202083333333333,0.0,125.90625,3.5572916666666665,0.0,43.072916666666664,4.226041666666666,0.0,67.04166666666667,3.808333333333333,-0.980575394063143,0.19614254142819676,8.1,34.9,59.8,88.3
2021-10-14,0.0,160.5625,3.2395833333333335,0.0,125.72916666666667,3.5385416666666667,0.0,42.552083333333336,4.155208333333333,0.0,66.64583333333333,3.7291666666666665,-0.9770638564833509,0.21294651993841537,8.1,34.9,59.8,88.3
2021-10-15,0.0,161.9375,3.3947916666666664,0.0,125.57291666666667,3.515625,0.0,42.71875,4.171875,0.0,66.22916666666667,3.6479166666666667,-0.9732643737003827,0.22968774213179508,8.1,34.9,59.8,88.3
2021-10-16,0.0,162.64583333333334,3.484375,0.0,126.5625,3.6531249999999997,0.0,42.395833333333336,4.139583333333333,0.0,62.8125,3.1264583333333333,-0.9691780654392538,0.24636127429331414,8.1,34.9,59.8,88.3
2021-10-17,0.0,163.8125,3.655208333333334,0.0,127.375,3.7375000000000003,0.0,43.208333333333336,4.241666666666667,0.0,64.06770833333333,3.3255208333333335,-0.9648061359537647,0.262962202656514,8.1,34.9,59.8,88.3
